timestamp,open,high,low,close,volume
2022-12-29 07:00:00+00:00,16565.0,16568.0,16552.0,16552.5,3917400
2022-12-29 06:00:00+00:00,16560.5,16565.5,16550.5,16565.0,2922300
2022-12-29 05:00:00+00:00,16539.5,16570.0,16525.0,16560.5,5400000
2022-12-29 04:00:00+00:00,16529.0,16551.5,16524.0,16539.5,2625200
2022-12-29 03:00:00+00:00,16537.0,16539.5,16477.0,16529.0,8439200
2022-12-29 02:00:00+00:00,16570.0,16573.0,16531.5,16537.0,4007300
2022-12-29 01:00:00+00:00,16537.5,16579.0,16531.5,16570.0,5912100
2022-12-29 00:00:00+00:00,16515.0,16543.5,16507.5,16537.5,7829900
2022-12-28 23:00:00+00:00,16516.0,16524.5,16470.0,16515.0,5653500
2022-12-28 22:00:00+00:00,16592.5,16592.5,16456.0,16516.0,25937200
2022-12-28 21:00:00+00:00,16592.0,16607.5,16572.0,16592.5,6621900
2022-12-28 20:00:00+00:00,16624.5,16633.0,16580.5,16592.0,6829700
2022-12-28 19:00:00+00:00,16634.0,16655.5,16611.0,16624.5,3721500
2022-12-28 18:00:00+00:00,16596.0,16642.0,16582.0,16634.0,8552600
2022-12-28 17:00:00+00:00,16564.0,16608.5,16555.5,16596.0,9114600
2022-12-28 16:00:00+00:00,16724.0,16768.5,16559.0,16564.0,31214800
2022-12-28 15:00:00+00:00,16647.0,16748.5,16625.5,16724.0,20638700
2022-12-28 14:00:00+00:00,16650.5,16655.0,16640.5,16647.0,2982200
2022-12-28 13:00:00+00:00,16675.5,16676.5,16649.5,16650.5,4085200
2022-12-28 12:00:00+00:00,16660.0,16682.0,16657.5,16675.5,2910600
2022-12-28 11:00:00+00:00,16655.0,16675.0,16640.0,16660.0,4062500
2022-12-28 10:00:00+00:00,16641.0,16671.5,16632.5,16655.0,3894100
2022-12-28 09:00:00+00:00,16641.0,16661.0,16634.0,16641.0,3823200
2022-12-28 08:00:00+00:00,16610.0,16650.0,16610.5,16641.0,4298500
2022-12-28 07:00:00+00:00,16597.5,16616.0,16587.5,16610.0,5512800
2022-12-28 06:00:00+00:00,16656.0,16660.5,16584.5,16597.5,10333900
2022-12-28 05:00:00+00:00,16644.5,16670.0,16638.0,16656.0,4640100
2022-12-28 04:00:00+00:00,16670.5,16681.0,16536.0,16644.5,16254400
2022-12-28 03:00:00+00:00,16688.0,16700.0,16670.0,16670.5,3211600
2022-12-28 02:00:00+00:00,16673.0,16727.5,16643.0,16688.0,8932300
2022-12-28 01:00:00+00:00,16692.0,16700.0,16656.0,16673.0,3939700
2022-12-28 00:00:00+00:00,16673.5,16700.0,16669.0,16692.0,2627800
2022-12-27 23:00:00+00:00,16688.5,16688.0,16669.0,16673.5,2570600
2022-12-27 22:00:00+00:00,16650.0,16694.5,16643.0,16688.5,4002300
2022-12-27 21:00:00+00:00,16670.0,16681.5,16640.5,16650.0,4787400
2022-12-27 20:00:00+00:00,16613.5,16670.0,16579.5,16670.0,12618500
2022-12-27 19:00:00+00:00,16671.5,16671.0,16601.0,16613.5,14520400
2022-12-27 18:00:00+00:00,16767.0,16770.0,16605.0,16671.5,27148200
2022-12-27 17:00:00+00:00,16787.5,16789.5,16747.5,16767.0,3104300
2022-12-27 16:00:00+00:00,16767.0,16823.5,16741.0,16787.5,10724500
2022-12-27 15:00:00+00:00,16809.5,16819.0,16727.0,16767.0,18802200
2022-12-27 14:00:00+00:00,16796.0,16821.5,16789.0,16809.5,2930400
2022-12-27 13:00:00+00:00,16818.0,16818.5,16783.5,16796.0,6069200
2022-12-27 12:00:00+00:00,16858.5,16859.0,16659.5,16818.0,22144200
2022-12-27 11:00:00+00:00,16871.5,16872.0,16855.5,16858.5,2308300
2022-12-27 10:00:00+00:00,16844.0,16872.5,16835.5,16871.5,2457800
2022-12-27 09:00:00+00:00,16869.0,16872.5,16836.0,16844.0,4399900
2022-12-27 08:00:00+00:00,16887.5,16887.5,16852.5,16869.0,2284000
2022-12-27 07:00:00+00:00,16872.0,16887.5,16861.0,16887.5,3650500
2022-12-27 06:00:00+00:00,16881.0,16886.0,16867.5,16872.0,4474900
2022-12-27 05:00:00+00:00,16868.5,16881.0,16867.5,16881.0,1938300
2022-12-27 04:00:00+00:00,16871.0,16871.5,16850.0,16868.5,3391900
2022-12-27 03:00:00+00:00,16849.0,16873.5,16848.5,16871.0,6876600
2022-12-27 02:00:00+00:00,16867.0,16888.5,16848.5,16849.0,4773000
2022-12-27 01:00:00+00:00,16920.0,16979.0,16844.5,16867.0,20672700
2022-12-27 00:00:00+00:00,16826.5,16941.0,16809.5,16920.0,17895300
2022-12-26 23:00:00+00:00,16814.5,16828.5,16814.0,16826.5,1765200
2022-12-26 22:00:00+00:00,16826.5,16835.0,16809.0,16814.5,2404300
2022-12-26 21:00:00+00:00,16833.5,16839.5,16824.0,16826.5,2018900
2022-12-26 20:00:00+00:00,16800.5,16848.0,16799.0,16833.5,3674400
2022-12-26 19:00:00+00:00,16826.0,16827.5,16800.0,16800.5,1519700
2022-12-26 18:00:00+00:00,16829.0,16833.5,16826.0,16826.0,2705500
2022-12-26 17:00:00+00:00,16796.5,16829.0,16786.5,16829.0,4131800
2022-12-26 16:00:00+00:00,16829.5,16834.0,16647.0,16796.5,23654000
2022-12-26 15:00:00+00:00,16839.5,16841.5,16829.5,16829.5,2148000
2022-12-26 14:00:00+00:00,16848.0,16848.0,16831.0,16839.5,2897400
2022-12-26 13:00:00+00:00,16856.5,16856.5,16847.5,16848.0,1135200
2022-12-26 12:00:00+00:00,16841.0,16860.5,16840.5,16856.5,2008900
2022-12-26 11:00:00+00:00,16835.0,16856.5,16829.5,16841.0,4234100
2022-12-26 10:00:00+00:00,16838.5,16849.0,16835.0,16835.0,1829400
2022-12-26 09:00:00+00:00,16849.0,16849.0,16827.0,16838.5,4749000
2022-12-26 08:00:00+00:00,16853.5,16853.5,16842.0,16849.0,2307200
2022-12-26 07:00:00+00:00,16855.0,16866.5,16853.0,16853.5,2680700
2022-12-26 06:00:00+00:00,16874.5,16888.0,16855.0,16855.0,3206700
2022-12-26 05:00:00+00:00,16893.0,16919.5,16869.0,16874.5,3267100
2022-12-26 04:00:00+00:00,16888.5,16893.5,16876.5,16893.0,3318900
2022-12-26 03:00:00+00:00,16846.5,16926.5,16847.5,16888.5,14759900
2022-12-26 02:00:00+00:00,16817.5,16870.0,16817.5,16846.5,4568200
2022-12-26 01:00:00+00:00,16819.0,16826.0,16810.5,16817.5,1668700
2022-12-26 00:00:00+00:00,16809.5,16825.5,16809.5,16819.0,1119700
2022-12-25 23:00:00+00:00,16821.0,16827.5,16805.0,16809.5,1973300
2022-12-25 22:00:00+00:00,16758.0,16829.0,16749.5,16821.0,6605100
2022-12-25 21:00:00+00:00,16785.5,16787.5,16751.5,16758.0,2509000
2022-12-25 20:00:00+00:00,16772.0,16785.5,16707.0,16785.5,7757900
2022-12-25 19:00:00+00:00,16790.0,16798.0,16772.0,16772.0,1915700
2022-12-25 18:00:00+00:00,16813.5,16813.5,16790.0,16790.0,2649600
2022-12-25 17:00:00+00:00,16790.0,16814.0,16766.5,16813.5,3712200
2022-12-25 16:00:00+00:00,16815.0,16847.0,16785.5,16790.0,7788800
2022-12-25 15:00:00+00:00,16804.0,16818.5,16723.5,16815.0,17083600
2022-12-25 14:00:00+00:00,16817.0,16817.5,16796.0,16804.0,2620700
2022-12-25 13:00:00+00:00,16816.5,16818.0,16809.0,16817.0,1719700
2022-12-25 12:00:00+00:00,16809.5,16816.5,16809.0,16816.5,1158100
2022-12-25 11:00:00+00:00,16824.5,16824.5,16808.5,16809.5,2119700
2022-12-25 10:00:00+00:00,16819.0,16825.0,16819.0,16824.5,1532100
2022-12-25 09:00:00+00:00,16818.5,16819.0,16818.5,16819.0,565500
2022-12-25 08:00:00+00:00,16815.0,16824.5,16814.5,16818.5,1800100
2022-12-25 07:00:00+00:00,16810.5,16818.5,16806.0,16815.0,2215300
2022-12-25 06:00:00+00:00,16820.0,16827.5,16794.0,16810.5,8684600
2022-12-25 05:00:00+00:00,16833.5,16833.5,16820.0,16820.0,1267500
2022-12-25 04:00:00+00:00,16830.5,16836.0,16830.5,16833.5,865300
2022-12-25 03:00:00+00:00,16848.5,16848.5,16830.0,16830.5,2156700
2022-12-25 02:00:00+00:00,16840.0,16848.5,16839.5,16848.5,1435100
2022-12-25 01:00:00+00:00,16828.5,16840.0,16828.0,16840.0,941800
2022-12-25 00:00:00+00:00,16823.5,16840.0,16807.5,16828.5,4209600
2022-12-24 23:00:00+00:00,16832.0,16832.0,16820.0,16823.5,2975100
2022-12-24 22:00:00+00:00,16840.0,16849.0,16822.5,16832.0,2105400
2022-12-24 21:00:00+00:00,16842.5,16842.5,16836.0,16840.0,972900
2022-12-24 20:00:00+00:00,16839.5,16858.5,16838.0,16842.5,2378200
2022-12-24 19:00:00+00:00,16840.0,16842.5,16827.0,16839.5,815400
2022-12-24 18:00:00+00:00,16831.0,16840.5,16831.0,16840.0,2277400
2022-12-24 17:00:00+00:00,16832.0,16832.0,16824.5,16831.0,908200
2022-12-24 16:00:00+00:00,16825.5,16834.0,16825.5,16832.0,1084800
2022-12-24 15:00:00+00:00,16820.0,16826.0,16812.5,16825.5,807400
2022-12-24 14:00:00+00:00,16816.5,16820.5,16816.0,16820.0,1021600
2022-12-24 13:00:00+00:00,16823.0,16822.5,16816.0,16816.5,1156700
2022-12-24 12:00:00+00:00,16822.5,16831.0,16822.5,16823.0,1089800
2022-12-24 11:00:00+00:00,16821.5,16822.5,16818.0,16822.5,555900
2022-12-24 10:00:00+00:00,16817.0,16834.0,16812.5,16821.5,3171200
2022-12-24 09:00:00+00:00,16834.0,16835.5,16816.5,16817.0,3536500
2022-12-24 08:00:00+00:00,16803.5,16840.0,16800.5,16834.0,5653000
2022-12-24 07:00:00+00:00,16811.0,16811.0,16798.5,16803.5,1439300
2022-12-24 06:00:00+00:00,16821.0,16821.0,16798.0,16811.0,2012900
2022-12-24 05:00:00+00:00,16824.0,16828.0,16816.5,16821.0,3624700
2022-12-24 04:00:00+00:00,16816.0,16824.0,16816.0,16824.0,5213000
2022-12-24 03:00:00+00:00,16810.0,16816.5,16804.0,16816.0,1421100
2022-12-24 02:00:00+00:00,16815.5,16820.0,16808.0,16810.0,4412700
2022-12-24 01:00:00+00:00,16780.5,16816.0,16780.5,16815.5,4868500
2022-12-24 00:00:00+00:00,16783.0,16786.0,16770.5,16780.5,1645700
2022-12-23 23:00:00+00:00,16815.5,16815.5,16761.5,16783.0,6161700
2022-12-23 22:00:00+00:00,16809.0,16820.0,16798.0,16815.5,3679400
2022-12-23 21:00:00+00:00,16840.0,16840.5,16794.5,16809.0,4588700
2022-12-23 20:00:00+00:00,16831.5,16850.5,16828.5,16840.0,2274900
2022-12-23 19:00:00+00:00,16839.5,16844.5,16817.5,16831.5,2057900
2022-12-23 18:00:00+00:00,16816.5,16844.0,16816.0,16839.5,2233700
2022-12-23 17:00:00+00:00,16828.0,16836.5,16813.5,16816.5,4430100
2022-12-23 16:00:00+00:00,16779.5,16877.0,16776.0,16828.0,7133600
2022-12-23 15:00:00+00:00,16835.5,16844.5,16751.0,16779.5,10928300
2022-12-23 14:00:00+00:00,16867.5,16935.0,16745.0,16835.5,25393600
2022-12-23 13:00:00+00:00,16840.0,16869.0,16836.5,16867.5,2559300
2022-12-23 12:00:00+00:00,16847.0,16850.5,16840.0,16840.0,2589000
2022-12-23 11:00:00+00:00,16836.5,16878.5,16829.5,16847.0,5560900
2022-12-23 10:00:00+00:00,16822.0,16836.5,16810.5,16836.5,3441600
2022-12-23 09:00:00+00:00,16841.5,16852.5,16811.0,16822.0,5358700
2022-12-23 08:00:00+00:00,16832.5,16846.0,16827.5,16841.5,3405400
2022-12-23 07:00:00+00:00,16815.5,16840.0,16807.0,16832.5,3298900
2022-12-23 06:00:00+00:00,16834.0,16839.0,16815.0,16815.5,2558100
2022-12-23 05:00:00+00:00,16827.5,16834.0,16803.5,16834.0,3359800
2022-12-23 04:00:00+00:00,16846.5,16886.5,16821.0,16827.5,8896500
2022-12-23 03:00:00+00:00,16786.0,16868.5,16775.5,16846.5,6682800
2022-12-23 02:00:00+00:00,16769.5,16799.5,16769.5,16786.0,2001800
2022-12-23 01:00:00+00:00,16809.5,16817.5,16765.5,16769.5,5792100
2022-12-23 00:00:00+00:00,16790.0,16815.5,16790.0,16809.5,3334300
2022-12-22 23:00:00+00:00,16786.0,16838.5,16779.0,16790.0,8095200
2022-12-22 22:00:00+00:00,16772.0,16823.0,16766.5,16786.0,7358200
2022-12-22 21:00:00+00:00,16657.0,16843.5,16644.0,16772.0,42825600
2022-12-22 20:00:00+00:00,16612.5,16657.0,16609.0,16657.0,5324600
2022-12-22 19:00:00+00:00,16587.0,16619.5,16553.0,16612.5,10358100
2022-12-22 18:00:00+00:00,16655.0,16655.0,16566.0,16587.0,13846800
2022-12-22 17:00:00+00:00,16632.5,16661.0,16616.5,16655.0,4737000
2022-12-22 16:00:00+00:00,16664.0,16699.0,16610.5,16632.5,10640200
2022-12-22 15:00:00+00:00,16783.0,16791.5,16622.5,16664.0,33996900
2022-12-22 14:00:00+00:00,16818.5,16822.5,16749.0,16783.0,15556300
2022-12-22 13:00:00+00:00,16830.5,16843.5,16813.5,16818.5,5071200
2022-12-22 12:00:00+00:00,16822.5,16840.0,16817.0,16830.5,4301100
2022-12-22 11:00:00+00:00,16838.5,16843.5,16820.0,16822.5,5542400
2022-12-22 10:00:00+00:00,16836.5,16862.0,16829.0,16838.5,7982100
2022-12-22 09:00:00+00:00,16825.5,16857.5,16800.5,16836.5,7332000
2022-12-22 08:00:00+00:00,16800.5,16825.5,16773.5,16825.5,5048300
2022-12-22 07:00:00+00:00,16818.0,16821.0,16792.0,16800.5,3741100
2022-12-22 06:00:00+00:00,16829.5,16832.5,16812.0,16818.0,2683600
2022-12-22 05:00:00+00:00,16847.5,16849.0,16827.0,16829.5,1687300
2022-12-22 04:00:00+00:00,16845.5,16853.5,16826.0,16847.5,3130700
2022-12-22 03:00:00+00:00,16813.5,16845.5,16807.5,16845.5,4456100
2022-12-22 02:00:00+00:00,16839.5,16852.0,16810.0,16813.5,6173600
2022-12-22 01:00:00+00:00,16821.5,16855.5,16805.5,16839.5,10858000
2022-12-22 00:00:00+00:00,16765.0,16826.0,16752.5,16821.5,7365300
2022-12-21 23:00:00+00:00,16789.0,16791.0,16759.5,16765.0,3888500
2022-12-21 22:00:00+00:00,16781.5,16800.0,16759.5,16789.0,2344000
2022-12-21 21:00:00+00:00,16758.0,16781.5,16730.5,16781.5,7187800
2022-12-21 20:00:00+00:00,16788.5,16804.0,16736.0,16758.0,9708800
2022-12-21 19:00:00+00:00,16810.0,16826.0,16776.0,16788.5,3210400
2022-12-21 18:00:00+00:00,16787.0,16818.5,16776.0,16810.0,4826000
2022-12-21 17:00:00+00:00,16851.5,16857.5,16786.0,16787.0,9808400
2022-12-21 16:00:00+00:00,16792.5,16872.0,16771.5,16851.5,18537600
2022-12-21 15:00:00+00:00,16844.5,16899.0,16718.0,16792.5,21991000
2022-12-21 14:00:00+00:00,16835.5,16853.0,16820.5,16844.5,10521500
2022-12-21 13:00:00+00:00,16872.5,16873.0,16835.5,16835.5,4787400
2022-12-21 12:00:00+00:00,16855.0,16879.0,16849.5,16872.5,1345900
2022-12-21 11:00:00+00:00,16872.5,16877.0,16850.0,16855.0,3780200
2022-12-21 10:00:00+00:00,16860.0,16878.5,16844.5,16872.5,6583000
2022-12-21 09:00:00+00:00,16809.0,16895.5,16795.0,16860.0,10142000
2022-12-21 08:00:00+00:00,16826.0,16839.0,16809.0,16809.0,6296000
2022-12-21 07:00:00+00:00,16832.5,16852.5,16817.5,16826.0,5174700
2022-12-21 06:00:00+00:00,16794.5,16842.5,16769.5,16832.5,5243300
2022-12-21 05:00:00+00:00,16835.5,16835.5,16780.0,16794.5,7340700
2022-12-21 04:00:00+00:00,16845.0,16846.5,16798.5,16835.5,6664400
2022-12-21 03:00:00+00:00,16865.0,16871.5,16839.5,16845.0,2593500
2022-12-21 02:00:00+00:00,16834.5,16872.5,16824.5,16865.0,4355200
2022-12-21 01:00:00+00:00,16891.5,16914.0,16806.0,16834.5,7522300
2022-12-21 00:00:00+00:00,16864.0,16914.0,16857.0,16891.5,5397000
2022-12-20 23:00:00+00:00,16877.5,16903.5,16849.5,16864.0,3650000
2022-12-20 22:00:00+00:00,16851.5,16891.0,16830.0,16877.5,4372400
2022-12-20 21:00:00+00:00,16895.5,16909.5,16832.5,16851.5,8300100
2022-12-20 20:00:00+00:00,16833.5,16907.5,16832.5,16895.5,5719200
2022-12-20 19:00:00+00:00,16809.0,16863.5,16763.0,16833.5,7340900
2022-12-20 18:00:00+00:00,16828.5,16851.0,16783.5,16809.0,6547900
2022-12-20 17:00:00+00:00,16914.5,16927.5,16759.5,16828.5,16361500
2022-12-20 16:00:00+00:00,16894.5,17045.0,16895.0,16914.5,23729900
2022-12-20 15:00:00+00:00,16790.0,16980.0,16710.5,16894.5,23581000
2022-12-20 14:00:00+00:00,16811.5,16818.5,16780.5,16790.0,4815800
2022-12-20 13:00:00+00:00,16794.0,16837.0,16793.0,16811.5,6200400
2022-12-20 12:00:00+00:00,16774.5,16833.0,16764.5,16794.0,11347900
2022-12-20 11:00:00+00:00,16804.0,16815.5,16763.5,16774.5,3958300
2022-12-20 10:00:00+00:00,16807.5,16842.5,16788.5,16804.0,9182900
2022-12-20 09:00:00+00:00,16789.5,16819.5,16761.5,16807.5,6641800
2022-12-20 08:00:00+00:00,16822.5,16834.0,16772.5,16789.5,5962100
2022-12-20 07:00:00+00:00,16778.0,16831.5,16739.5,16822.5,10068600
2022-12-20 06:00:00+00:00,16785.0,16797.0,16746.5,16778.0,6976400
2022-12-20 05:00:00+00:00,16721.5,16959.5,16685.5,16785.0,26062600
2022-12-20 04:00:00+00:00,16722.0,16817.5,16676.5,16721.5,14187100
2022-12-20 03:00:00+00:00,16566.0,16824.0,16542.0,16722.0,32635900
2022-12-20 02:00:00+00:00,16451.0,16590.0,16436.5,16566.0,17087700
2022-12-20 01:00:00+00:00,16434.5,16465.0,16390.0,16451.0,5570300
2022-12-20 00:00:00+00:00,16407.0,16442.0,16365.5,16434.5,8010300
2022-12-19 23:00:00+00:00,16579.5,16590.0,16240.5,16407.0,41528000
2022-12-19 22:00:00+00:00,16596.5,16636.5,16579.0,16579.5,7000000
2022-12-19 21:00:00+00:00,16554.5,16610.5,16543.0,16596.5,8235400
2022-12-19 20:00:00+00:00,16537.5,16585.0,16522.5,16554.5,8757800
2022-12-19 19:00:00+00:00,16589.0,16630.0,16522.0,16537.5,5349900
2022-12-19 18:00:00+00:00,16631.0,16642.5,16518.0,16589.0,18668200
2022-12-19 17:00:00+00:00,16667.0,16695.0,16582.0,16631.0,16107500
2022-12-19 16:00:00+00:00,16726.5,16737.0,16661.0,16667.0,7253300
2022-12-19 15:00:00+00:00,16707.5,16756.0,16663.0,16726.5,13406600
2022-12-19 14:00:00+00:00,16743.5,16754.5,16707.5,16707.5,5598200
2022-12-19 13:00:00+00:00,16725.0,16750.0,16712.5,16743.5,5704300
2022-12-19 12:00:00+00:00,16771.0,16771.0,16720.5,16725.0,3892900
2022-12-19 11:00:00+00:00,16754.5,16779.5,16748.0,16771.0,3130500
2022-12-19 10:00:00+00:00,16761.5,16769.5,16739.0,16754.5,4229700
2022-12-19 09:00:00+00:00,16727.0,16761.5,16715.5,16761.5,4660200
2022-12-19 08:00:00+00:00,16736.5,16745.0,16707.5,16727.0,5320100
2022-12-19 07:00:00+00:00,16701.5,16749.5,16704.5,16736.5,6753500
2022-12-19 06:00:00+00:00,16713.0,16727.0,16695.5,16701.5,2822800
2022-12-19 05:00:00+00:00,16687.5,16732.5,16674.5,16713.0,4850000
2022-12-19 04:00:00+00:00,16723.5,16729.5,16633.5,16687.5,15164900
2022-12-19 03:00:00+00:00,16783.5,16787.5,16721.0,16723.5,6600600
2022-12-19 02:00:00+00:00,16771.0,16803.0,16750.0,16783.5,5490300
2022-12-19 01:00:00+00:00,16744.5,16819.0,16720.0,16771.0,9035500
2022-12-19 00:00:00+00:00,16763.0,16816.0,16736.5,16744.5,5446700
2022-12-18 23:00:00+00:00,16748.5,16826.0,16729.5,16763.0,13104500
2022-12-18 22:00:00+00:00,16752.0,16777.5,16735.0,16748.5,2303700
2022-12-18 21:00:00+00:00,16754.0,16764.0,16747.5,16752.0,2384900
2022-12-18 20:00:00+00:00,16744.0,16767.5,16724.0,16754.0,2119100
2022-12-18 19:00:00+00:00,16701.0,16793.0,16701.0,16744.0,8996100
2022-12-18 18:00:00+00:00,16685.0,16701.0,16675.5,16701.0,2241500
2022-12-18 17:00:00+00:00,16675.5,16690.5,16670.0,16685.0,3010000
2022-12-18 16:00:00+00:00,16685.5,16695.5,16675.0,16675.5,1627000
2022-12-18 15:00:00+00:00,16707.0,16718.0,16679.0,16685.5,4048100
2022-12-18 14:00:00+00:00,16721.5,16721.5,16700.5,16707.0,2091600
2022-12-18 13:00:00+00:00,16718.0,16725.0,16712.5,16721.5,4224400
2022-12-18 12:00:00+00:00,16698.0,16718.0,16698.0,16718.0,3355500
2022-12-18 11:00:00+00:00,16676.5,16698.0,16677.0,16698.0,5479000
2022-12-18 10:00:00+00:00,16739.0,16740.5,16661.0,16676.5,9611200
2022-12-18 09:00:00+00:00,16733.0,16743.5,16730.0,16739.0,2983000
2022-12-18 08:00:00+00:00,16720.0,16739.5,16720.0,16733.0,2171400
2022-12-18 07:00:00+00:00,16736.5,16742.0,16719.5,16720.0,3658200
2022-12-18 06:00:00+00:00,16754.5,16752.5,16728.0,16736.5,2655800
2022-12-18 05:00:00+00:00,16726.0,16784.0,16725.5,16754.5,7852200
2022-12-18 04:00:00+00:00,16724.5,16726.0,16725.0,16726.0,1517900
2022-12-18 03:00:00+00:00,16708.0,16725.0,16705.5,16724.5,1464000
2022-12-18 02:00:00+00:00,16730.0,16732.0,16700.5,16708.0,3416300
2022-12-18 01:00:00+00:00,16774.0,16774.5,16714.5,16730.0,5113100
2022-12-18 00:00:00+00:00,16732.0,16787.5,16717.5,16774.0,6898400
2022-12-17 23:00:00+00:00,16710.0,16758.5,16702.5,16732.0,5166400
2022-12-17 22:00:00+00:00,16700.0,16730.0,16698.0,16710.0,3308700
2022-12-17 21:00:00+00:00,16692.5,16705.5,16686.0,16700.0,1777200
2022-12-17 20:00:00+00:00,16707.5,16719.0,16690.5,16692.5,2049700
2022-12-17 19:00:00+00:00,16677.5,16720.0,16665.0,16707.5,3216100
2022-12-17 18:00:00+00:00,16691.5,16696.5,16650.5,16677.5,2475000
2022-12-17 17:00:00+00:00,16696.5,16696.5,16677.0,16691.5,1545500
2022-12-17 16:00:00+00:00,16653.5,16702.0,16653.5,16696.5,3571800
2022-12-17 15:00:00+00:00,16675.0,16712.0,16650.0,16653.5,5872900
2022-12-17 14:00:00+00:00,16691.0,16694.0,16658.0,16675.0,7145500
2022-12-17 13:00:00+00:00,16713.0,16725.0,16672.0,16691.0,3760900
2022-12-17 12:00:00+00:00,16735.0,16751.5,16699.0,16713.0,4263300
2022-12-17 11:00:00+00:00,16700.5,16752.0,16668.0,16735.0,5181500
2022-12-17 10:00:00+00:00,16724.0,16732.0,16683.5,16700.5,4051500
2022-12-17 09:00:00+00:00,16755.0,16755.0,16712.5,16724.0,3357400
2022-12-17 08:00:00+00:00,16716.5,16755.0,16690.5,16755.0,10732900
2022-12-17 07:00:00+00:00,16692.5,16760.0,16669.5,16716.5,9216100
2022-12-17 06:00:00+00:00,16699.0,16731.0,16682.0,16692.5,6594800
2022-12-17 05:00:00+00:00,16680.0,16717.0,16654.0,16699.0,6457600
2022-12-17 04:00:00+00:00,16655.5,16703.0,16647.5,16680.0,5475700
2022-12-17 03:00:00+00:00,16650.0,16673.5,16582.0,16655.5,11332800
2022-12-17 02:00:00+00:00,16679.0,16700.5,16640.0,16650.0,7289100
2022-12-17 01:00:00+00:00,16618.5,16704.0,16590.0,16679.0,10904800
2022-12-17 00:00:00+00:00,16724.0,16729.0,16517.0,16618.5,40318800
2022-12-16 23:00:00+00:00,16829.5,16857.0,16681.0,16724.0,18405400
2022-12-16 22:00:00+00:00,16860.0,16873.5,16806.0,16829.5,7211400
2022-12-16 21:00:00+00:00,16858.5,16938.5,16846.5,16860.0,17342700
2022-12-16 20:00:00+00:00,16807.0,16869.0,16796.5,16858.5,6421900
2022-12-16 19:00:00+00:00,16794.0,16831.0,16775.5,16807.0,6527800
2022-12-16 18:00:00+00:00,16812.0,16833.0,16762.5,16794.0,12965700
2022-12-16 17:00:00+00:00,16965.5,16964.0,16731.0,16812.0,47766200
2022-12-16 16:00:00+00:00,17010.5,17010.5,16918.0,16965.5,16579600
2022-12-16 15:00:00+00:00,16936.5,17060.0,16900.0,17010.5,30100300
2022-12-16 14:00:00+00:00,17019.0,17019.0,16922.5,16936.5,8457100
2022-12-16 13:00:00+00:00,17002.0,17019.0,16968.0,17019.0,6255900
2022-12-16 12:00:00+00:00,16980.5,17028.0,16956.0,17002.0,6177800
2022-12-16 11:00:00+00:00,17013.0,17013.0,16900.5,16980.5,25246200
2022-12-16 10:00:00+00:00,17217.0,17216.5,16919.0,17013.0,71305100
2022-12-16 09:00:00+00:00,17498.5,17500.0,17185.0,17217.0,32706500
2022-12-16 08:00:00+00:00,17421.0,17522.0,17420.5,17498.5,20709000
2022-12-16 07:00:00+00:00,17400.0,17421.0,17375.5,17421.0,5766800
2022-12-16 06:00:00+00:00,17386.0,17400.0,17373.5,17400.0,2284600
